Bonus Episode: Return to Marielda Marathon Livestream
Transcriber:anachilles#0191 (start to approx. 4:57:30 using YouTube feed); thedreadbiter (4:57:30 to end; edits)
[Unnamed Marielda music plays under narration]        
Austin (as Samol):        Well, I suppose I've got a story or two left in these old bones. And hell, since it is another one about Marielda, why not make it about stories and the people who tell them. Now, I know what you might be thinking: Physicality alive, in the era that The Six operated in Marielda, it was knowledge which was forbidden, turned into contraband and currency both, not stories. But as anyone ever wounded by art can tell you, fiction is a sharper knife than information could ever be. And living fiction, played out in front of your eyes and ears? Well, very few things are as well honed as that. And so it was that Samothes, ever jealous and increasingly suspicious that his erstwhile beau might conquer his capital with culture instead of cudgel, all but forbade the theater.
Ali:        Mm-hm.
Jack:        “Is this allowed?” People are saying. “Can you do this? Where's the elephant?”
Austin:        reptilebrain in the chat says, “the shattering of the god-king sandwich, Sandwichthese.”
Sylvia:        Oh my god.
Janine and Ali:        [laughing]
Austin:        I thought it said, “sandwichcheese,” And I thought, you know, that's still pretty good. Uh... Aubrey?
Sylvia:        Yeah. Uh...
Austin:        How are you using the [chuckling] ceramic sandwich? And/or, along with a call back, potentially, to fix the destruction of this.
Sylvia:        So, I was going to call back the counterfeit money, but I thought it would be funnier to just let that happen and not have that for me.
Austin:        Uh-huh. Uh-huh.
Janine:        Oh, no.
Sylvia:        No, it's all good. I've, I've figured out a callback in my mind, possibly, but I don't know if it works out.
Austin:        Please tell me.
Sylvia:        I want to use the bar set. And I want to just use it to, put it, specific places that end up redirecting the ink flow back into the pool.
Ali:        Oh yeah.
Art:        That's great.
Austin:        That's really fun. You've basically like done —
Janine:        Very Aubrey.
Austin:        Pipe Dreams, but with the ink.
Ali:        [giggling]
Sylvia:        Yeah. Pretty much.
Austin:        I love it. That's fantastic.
Sylvia:        That's exactly what I was thinking.
Austin:        Well, that's a success.
Sylvia:        Okay, cool.
Austin:        So that's a play success, that's a heist success. Bing, bang, boom.
Sylvia:        Bing bong.
Austin:        Bing bong.
Sylvia:        [laughing]
Austin:        Love it. All right. Art, that was your turn. Ali, you're the director. We only have 2, 3, 4, 5 — 3 scenes left.
Ali:        Uh...
Austin:        I guess I could have just checked how many props were left. We have three scenes left on each side.
Ali:        Yeah.
Art:        And two of them [laughing] have to have Castille onstage.
Ali:        Oh, Jesus Christ.
Austin:        Yep!
Ali:        Uh... so we're getting Edmund on the stage.
Austin:        Uh-huh.
Ali:        Uh, and Raven in the heist.
Austin:        Okay. Edmund, what's your, what's your final scene as the green-grocer?
Jack:        [sighs] it's a song.
Austin:        During the party?
Jack:        Yeah, absolutely during the party. Yeah. Uh... stands up on stage, does a song. But I think there's a dance routine, too, which like, Edmund, at least, is confidently good at, and audience is like, “wow, this guy's a lot more graceful when he's dancing than he was when he was holding a smoke bomb, and shouting it's a metaphor.”
Austin:        Uh-huh.
Jack:        But it's a song about, you know... I think it's a love song, about, the, the, the young woman. And now she's disappeared. She's found her own path in the world.
Austin:        Right.
Jack:        And he's not sure whether or not that involves him. But he hopes it does. The audience is a bit confused, because, wouldn't he not be onstage if he was going with her? You're onstage, but she's not, et cetera. All that kind of stuff.
Austin:        I wonder if she walked offstage, like, just down — like didn't, just hopped off the stage and walked past the audience out the door, you know? And that's like —
Jack:        Yeah.
Austin:        Completely having broken the fourth wall.
Jack:        Is, is that allowed?
Austin:        Are you allowed to do that in a play? All right. Great. What's the challenge to this, Ali?
Ali:        What is the challenge to this? Singing a song at a party, uh...
Austin:        Broken ceramic on the floor, audience confused.
Ali:        Is Edmund good at singing?
Austin:        [chuckling] great question.
Ali:        [laughing]
Jack:        That's a great question. He's good at dancing...
Ali:        Because... that's a challenge, for performing a song in a play, IMO.
Jack:        Yep. Not an actor. Not a professional singer.
Ali:        [laughing]
Jack:        He's a single threat. He can't act, he can't sing, but he can dance.
Austin:        [laughing]
Jack:        Um, I don't know whether or not he can't act or sing. We'll find out.
Austin:        All right. And... Raven?
Art:        Yeah.
Austin:        What is your heist maneuver here? You have the stuff. You're almost out.
Art:        I think it's trying to... get the stuff into Violet's hands. Because Violet is leaving.
Austin:        Right. You've got to do the handoff.
Art:        And so it's just about like, being in the audience to do this handoff.
Austin:        That's very fun. All right. What's the challenge, Ali?
Ali:         Uh... handoff challenge is... [laughing] uh... uh...
Austin:        Is it because there's like — go ahead.
Ali:        Maybe — does it have to be done in like a public place or whatever, so it’s like empty?
Austin:        Yeah, it's in this room, right? So it's just risky.
Art:        It's in the audience, yeah.
Austin:        Yeah. I don’t think it would be fancy.
Ali:        Oh, sure sure sure, yeah, yeah, yeah.
Austin:        Yeah.
Ali:        So, maybe there's like, maybe there's like... uh, you're crossing a guard or whatever, and like the edge of your coat has ink on it.
Austin:        Mm-hm.
Ali:        And it's like, you know, this might go bad, this might break bad.
Austin:        All right.
Art:        Great.
Austin:        Prop time. 1D2. Uh... this is, who's onstage? Sorry. Edmund.
Art:        This is Jack.
Austin:        Jack. 1D2. [roll20 boop] All right, Jack's props. Here we go, baby. Both of these are wild. Art, give me a 1D2!
Jack:        [gasps]
Austin:        Oh my god. It couldn't have been the easy one —
Art:        An unusually upsetting bird mask.
Janine:        It had to be the bird — it had to be the bird mask.
Austin:        It had to be the unusually upsetting bird mask. Edmund, how are you using an unusually upsetting bird mask... to sing a song?
Jack:        During the read-throughs of this play —
Austin:        [chuckling] uh-huh.
Jack:        A couple of weeks ago, as we'd been planning this whole operation.
Austin:        The only thing you know about yourselves, again, by the way. You've woken up among, you know, on your elephants, and going, “wait a second, who are we? We don't know who we are. But we do know this play that we have written in front of us.”
Jack:        Edmund did not... understand this next bit that's about to happen. He looked at it and he went, “I sort of grasp most of this. It's a little of convoluted [chuckling]. But this bit I don't get, and it freaks me out.” And the actors kept saying, “no, it'll work. It's going to absolutely kill. This is great.”
Austin:         Mm-hm. Sorry to be clear, not you, you didn't wake up on the elephant. The actors did. Just to be clear.
Jack:        No, no, no, the actors, yeah. Uh... the party goes quiet as Edmund — as Edmund is singing, people start leaving the party. Until eventually it's just him alone on the stage, surrounded by [chuckling] broken ceramic —
Austin:         Broken — broken ceramic sandwich.
Jack:        Food, drinks knocked over, tables, revels — and he finishes this sad song and ends with the, you know, basically like, “will I find my own path in life, will I be reunited with my love?” And he sinks down and sits on the floor in the middle of all this debris.
5:11:48.1        And then, with a flutter of wings, a humanoid figure with a great, heavy, unsettling bird head, flies down on wires from the top of the, the catwalks above the stage, wraps Edmund in its feathery arms, turn a beady eye to the audience, and carries him off, up into the rafters as the orchestra plays, you know, like rising —
Austin:        Uh-huh.
Jack:        Elegiac, beautiful violins. Up in the rafters, Edmund goes, “yeah, I still don't, I don't —“
Austin:        [laughing]
Ali:        [laughing]
Jack:        “I don’t know why we did that, I don't follow. I don't follow. Uh...”
Austin:        Give me a 1D2. The audience —
Jack:        Neither does the audience.
Austin:        The audience doesn't follow either, at all.
Jack:        “Is he dead?” Someone shouts.
Austin:        Bring out a candle, we need clarity!
Jack:        [laughing] Ah... empty stage — now there's nobody on the stage. This is not good.
Austin:        Yeah. Uh-huh. I guess so.
Jack:        Do I want to — no, I think it is more essential that I give it here — wait, hold on. [laughing] Wait! I can do a callback with the collapsible ladder.
Austin:        You could.
Jack:        [chuckling] Do people... do people want this ladder?
Art:        We might want to like...
Austin:        It's probably one… 
Art:        Have the ladder so the heist goes well.
Austin:        Yeah. Yeah.
Jack:        Well, yeah, so Edmund says —
Jack (as Edmund):        I can just climb back down there. I can just climb down on the ladder —
Austin (as Masked Figure):        No, no, no, no.
Jack (as Edmund):        And tell them that I'm fine.
Austin:        The person —
Jack (as Edmund):        I don’t understand it. Am I dead?
Austin:        Who's in the bird mask? Do we know? No, we don't.
Jack (as Edmund):        Who are you?
Austin (as Masked Figure):        Don't go down the ladder, it's fine.
Janine:         Is it the, it's not the elephant, right?
Austin:        No, I don't think so.
Jack:        [laughing] No.
Austin:        [Little Wolfgang voice] Don't go down the ladder, it's fine.... no, that was more Mario than Little Wolfgang, huh.
Janine:        It's more — that's, I was going to say it's Luigi, that's kind of Luigi.
Austin:        That was kind of a Luigi.
Sylvia:        I thought Samolephant was Italian.
Austin:        [laughing] Ah... all right. Raven. Handoff time. How are you using the bird mask [laughing] to —
Art:        Oh, to, to conceal that I'm a performer from the play. I don't want to be recognized as —
Austin:        Hey, did — Jack, did you write unusually upsetting bird mask before Art declared that, that this is Raven, that his character was called Raven? Yes?
Jack:        Yes.
Art:        Oh yeah, I guess so.
Austin:        Okay. Great.
Art:        So this is just a disguise.
Austin:        Right. But a very obvious one. But one that's like, I guess maybe you're part of the play, but also... that means whatever you're doing doesn't draw attention because maybe it's part of the play. Oh, oh, okay, they're handing off a thing to the act — to the actress, to the young woman. That's clearly part of the play. Nothing to be concerned with. Couldn't be a heist.
Art:        Right.
Austin:        Give me a 1D2. [pause] And that's a success. Everyone just assumes, part of the play. Nothing to worry about.
Art:        That's probably part of the play.
Austin:        Yeah. All right. Penultimate sequence here. Sylvi —
Sylvia:        Yeah.
Austin:        We know who's onstage.
Ali:        [chuckles]
Sylvia:        Yeah, we sure do. Castille, come on up.
Ali:        I'm here.
Austin:        Yeah. Uh-huh. And then either Edmund or Violet on the heist.
Sylvia:        Uh... uh, okay. [laughing] I'm going to go with... Violet, because... wait, weren't they the same — no, no, Raven was in the last —
Austin:         Raven was in the last one, Raven handed off the book to Violet just now.
Sylvia:        Okay, cool. Yeah. Then I do want to pick Violet for that.
Austin:        There we go.
Sylvia:        Because I was like, I don't want to double-dip on the Hitchcocks right now.
Austin:        That's fair.
Sylvia:        Yeah, I want to spread the love. Uh... yeah.
Austin:        Castille, what is happening onstage?
Ali:        I have no fucking clue. [squeals laughing]
Janine:        [laughing]
Sylvia:        Why not, this has been so easy to follow.
Austin:        Why? Yeah. Okay, let's, let's —
Janine:        I mean, the good news is, anything can happen right now. Someone just got flown offstage.
Austin:        Yeah.
Ali:        [laughing]
Austin:        You can do anything.
Ali:        And Castille was playing like a weird spy, champagne god spy —
Austin:        For the champagne god.
Ali:        Like, doesn't need to be... and then I have this community Maelgwyn card, which is a lot of pressure, I don't know when that [laughing] should be used.
Austin:        Uh-huh. And you have a collapsible ladder. And you have a second onstage scene next.
Ali:        I do. I do. I do. I do. Yeah. I'm... I'm... [snorts] I'm playing 4D chess with myself.
Austin:        Yes.
Janine:        [laughing]
Austin:        This could be anything. I mean, and the situation narratively is kind of interesting, right? Like, these two spies came in to sow discord, and didn't — like, they found the map, which led them to the barracks or whatever, the army stuff. Uh, but didn't even have the opportunity to fuck with anything. Everything just kind of like, dissolved from the inside out, and the person who was going to take over the general position, the general had to — the general was killed, uh, after being outed as someone who tried to frame the young woman.
Ali:        Mm-hm.
Austin:        And, the... the young woman refused to step up and take the reins as the new general. So everything's in chaos. This is, this is a classic, we've got to bring order to the chaos, situation.
Ali:        Right. Yeah, yeah, yeah. Yeah, yeah, yeah. Well, has — [laughing]
Austin:        Or, do we just revel in the discord that has been sown, and that's —
Ali:        Right.
Austin:        We've done, we've done it, we've done the good job.
Ali:        Well, is it, is it, uh... the... the spies leading the — [laughing]
Austin:        Oh…
Ali:        I don’t know that —
Jack:        We're all doing great.
Austin:        The spy pretends —
Ali:        The spy leading the, uh, soldiers, or whatever, is really the best narrative beat.
Austin:        Mm-hm. Well, the soldiers are looking for guidance in this moment, right?
Ali:        Sure, sure.
Austin:        They've turned the general, the backup general, or the young woman refuses to be the general. And so there is an opportunity here for someone to either pretend to be the young woman, or to say, if she won't do it, I will.
Ali:        Right. Right right right. Yeah, I guess that makes sense. Plus, it's like — oh, this, this mysterious spy has achieved their goal of —
Austin:        Right, yeah, yeah, yeah.
Ali:        How are they going to manipulate this [laughing] this soldier, this squad of soldiers that we very much care about.
Austin:        Yeah.
Ali:        In this, this play about if you can really know yourself in a war.
Austin:        Uh-huh.
Jack:        Is that what it's about?
Austin:        Yeah. Mm-hm. Who am I really? Can I really know myself?
Ali:        [giggling] uh...
Austin:        So what is, what is — I almost said Charter, that's how tired I am. What is Castille doing as the spy number one?
Ali:        I'm just leading the, the —
Austin:        Okay, leading the thing. Okay, what's the — what is the challenge to that, Sylvi?
Sylvia:        Wow, uh, gosh. You know, you'd think at this point I'd remember that I have to come up with a challenge for these bits.
Austin:         It's fine, it's good. We're almost there.
Sylvia:        You know, part of me wants to be that people are wondering when the guy who flew away is going to come back, and they're just kind of like —
Austin:        Yeah.
Sylvia:        Everyone's looking up at the rafters, or like looking around. They're expecting more special effects now.
Austin:        Mmm.
Sylvia:        We've sort of, we've sort of played ourselves a bit with that.
Austin:        Pretty big, yeah.
Sylvia:        Yeah.
Austin:        Okay. And then, who's on heist duty? Violet.
Sylvia:        I believe it was Violet.
Austin:        It was. Yeah.
Janine:         Violet, yeah, yeah, yeah.
Austin:        You just have to get out of the campus, basically, right? With the stuff.
Janine:        Yeah, I think we must have like, a point that we've agreed, like, okay, we're going to rendezvous here when everything is said and done. So I think it's a matter of just like, getting out of the building, and... and getting to that point.
Sylvia:        Mm-hm.
Janine:        Uh...
Sylvia:        Uh... I'm trying to think of a good challenge for that. I am trying to think of something a bit more interesting than like, security is beefed up now. And there's like, the place is surrounded. But I'm, again, we've been doing this a long time —
Austin:        I don't think we have get fancy, I think we're allowed to just have security be beefed up.
Sylvia:        Yeah, so I'm just going to go with the, I'm going to go basic with it.
Austin:        Yeah. Give me a 1D2, Castille, to find out if we're using a whip... or Little Wolfgang the virtuoso.
Ali:        Oh my god, that's right. What the fuck is going on [laughing]
Austin:        It's the whip.
Ali and Janine:        [laughing]
Austin:        It's the whip.
Janine:        The whip.
Ali:        Okay. Okay. Okay. Okay.
Sylvia:        We get a big closing number now.
Austin:        Uh-huh.
Janine:        [laughing] It's so good!
Austin:        Uh-huh. So this means the whip... what are you, how are you using the whip on this — Castille? How are you using the whip here, to communicate that you're taking, that you're becoming the general?
Janine:        That's a tough one.
Austin:        I don't know, I think it kind of writes itself.
Ali:        Generals famously whip people into shape.
Janine:        You don't want, you don't want to play the Maelgwyn card right now?
Austin:        Yeah, they whip up —[chuckles]
Ali:        Uh, shut the — [laughing]
Austin:        [laughing]
Sylvia:        It's a great time.
Ali:        I, I, is it like a montage? Is it like a...
Austin:        Yeah. Oh, is it like a montage with the whip instead of the sword? It's like the reverse?
Ali:        Oh yeah, yes. That's what it is.
Janine:        [laughing]
Ali:        [laughing]
Jack:         Oh god, this play really is like, there's some thematic work happening in here, but it's happening in every direction simultaneously, to no clear end.
Austin:        Yes. Uh-huh.
Janine:        I'd watch it. I'd go, I'd pay, I'd get a ticket.
Austin:        This is a — I would see this in — again, Pickman sitting in a playhouse watching this going, “what the fuck is happening?”
Janine and Ali:        [laughing]
Ali:        That's a failure.
Jack:        “Why did they bring me here?”
Austin:        Oh, no! Do you want to retroactively use the collapsible ladder to get the success? [laughing]
Sylvia:        [laughing]
Austin:        Or do you want to save it for the heist?
Ali:        Oh god. [laughing] Uh...
Austin:        I mean, the failure could be that, that... the spy fails to take over as a general, right?
Ali:        Right. Sure, sure sure sure sure, sure. Sure. Sure. I, yeah. Uh... yeah. I'm not going to claim this collapsible ladder.
Austin:        People are saying Maelgwyn card, but there's still another stage scene with Castille.
Ali:        Yeah. And... I know.
Jack:        Yeah, we know who's also going to be on the stage.
Austin:        Right.
Ali:        [laughing]
Austin:        Boom.
Ali:        Uh...
Janine:        [laughing]
Ali:        I know, I — okay. But yeah, I guess that makes sense, is that it's like a failed...
Austin:        The uprising continues, but without, without your character at the head of it? It kind of just like, overwhelms?
Ali:        Uh... yeah, I guess like the... the, the... what is the — [laughing] I still don't know this character's intentions at all, besides being —
Austin:        No one does.
Ali:        You know, getting up to hijinks.
Austin:        Troublemaker. Yeah.
Ali:        Sure. Sure sure sure sure. Uh... [laughing] so... uh, I think that it's like, it's like a success, for... the champagne god spy, but the, the, the audience is still invested in the moon god —
Austin:        Okay. Right, sure. Well, they're Samothes people, right? So they've kind of attached themselves to that.
Ali:        Right.
Austin:        So it feels bad to see...
Janine:        Wait, the champagne, champagne god can't win!
Austin:        The champagne god can't win! Right, yeah, sure. Of course. Yes.
Ali:         [giggling]
Janine:        This looks like it might actually be the ending. Wait a minute.
Austin:        Yes. Isn't there only one scene left?
Jack:        What is happening?
Austin:        All right.
Art:        People are looking at their playbills, very confused.
Janine:        [chuckling]
Austin:        Violet, how are you, how are you using the whip to get out with the goods?
Janine:        Uh... I think that, uh... I think that, okay — so, I think that I have the whip around my waist like a belt, so I just seem like an unassuming lady with a belt.
Austin:        Mm-hm. But actually —
Janine:        But, the second I'm challenged, I have the whip to, to, to throw things into disarray, and get some hits in, and then leave, you know?
Austin:        Yeah. Yeah, I definitely understand. I do. This is actually clear, compared to many things. Uh...
Janine:        [laughing]
Austin:        Give me a roll. [pause] 1D2.
Janine:        Oh, I have to —
Austin:        You have to roll, yeah. Uh-huh.
Janine:        I was waiting for Ali, but I forgot how this works.
Austin:        Nope, it's you.
Janine:        Uh... I was thinking, do I want to use the ladder?
Austin:        The ladder, yeah.
Janine:        But I think I want to save the ladder for like, the last minute like —
Austin:        Just in case.
Janine:        If, if this goes bad, the hail Mary, the like final —
Austin:        Mm-hm. I'm with you.
Janine:        The final push, right? That's a 2.
Austin:        That's a 2. So they — what happens? I guess, Sylvi, how does this break bad? Do they, do they get her?
Sylvi:        [chuckles] That's no belt at all!
Austin:        [laughing]
Janine:        [laughing]
Austin:        Wait a second.
Art:        That's not a belt!
Janine:        Yeah, that trick really only works once, doesn't it.
Austin:        That works exactly once.
Sylvia:        Uh... yeah, I don't know. I guess they just kind of catch on. And they don't need to necessarily catch her, but they could start chasing her, like —
Austin:        Yeah.
Sylvia:        That puts her in like, not necessarily a great situation, but doesn't... mean... Janine's character has been caught.
Austin:        That's good, because — right, it means that Edmund has to come to save the day at the end. Or Maelgwyn, I guess, theoretically, can save the day in the final scene here. Uh, Janine, you're the director. I guess you're casting Castille and Edmund.
Janine:        Yep —
Austin:        We didn't really think about how this would work.
Janine:        Castille onstage and Edmund in the — yeah, I don't, that — it seems, it... it seems like there should be a rule in this for like, shuffling up the play order or something?
Austin:        Oh, to be clear, we hacked this so that — normally, again, as written —
Janine:        Oh, okay, okay.
Austin:        We would, you would only ever talk about your own scenes. There wouldn't be this of like challenge —
Janine:        Right, right right right.
Austin:        You would say, okay, I'm going to do this, here's what the challenge is, here's how I'm getting over the challenge. And I wanted to spice that up and also stretch us for 5 hours, because that's what Friends at the Table does.
Janine:        Yeah. [chuckles]
Sylvia:        Mm-hm.
Austin:        Castille, what is your finale? We know, we know what the prop is. [chuckling] The prop is Little Wolfgang, virtuoso. We don't have to roll for it. So, what is the final scene on the stage, and Edmund, think about what the final, the final scene in the heist is.
Ali:        Right. Okay. Right. Okay.
Janine:        Also, there's the dilemma here of... Little Wolfgang, virtuoso, isn't defined —
Austin:        No.
Janine:        Beyond being Little Wolfgang, virtuoso.
Austin:        Mm-hm.
Janine:        So I wonder, so does the stage definition also define the heist definition? Or can they be separate [chuckling] Little Wolfgang virtuosos?
Austin:        I hadn't thought about how... they need to be in both.
Janine:        Uh-huh. Yeah.
Austin:        I think it has to be the same one. Little Wolfgang... Jack, have you — I mean, it's your prop. Jack, tell me about Little Wolfgang, virtuoso.
Jack:        …He, he's 7.
Sylvia:        [outburst of laughter]
Austin:        [indeterminate European accent] Hello, I am Little Wolfgang, I am 7.
Jack:        [continues accent, higher pitch] Hello, I vould like to sing my little song now.
Sylvia:        [cackling]
Austin:        Oh, Wolfgang is here.
Sylvia:        Oh my god!
Jack:        He comes out, he bows very politely —
Austin:        Uh-huh.
Jack:        Folds his little hands together [chuckling]
Jack (as Wolfgang):        I've been waiting in ze vings all evening.
Austin:        [chuckling] Oh, no!
Sylvia:        [more laughter]
Austin:        Castille and Maelgwyn just onstage? Question mark?
Ali:        It... appears so.
Everyone:        [laughing] [while Sylvi continues uncontrollably]
Austin (as Maelgwyn):        It says here we just — it says here we just do a dance. We just dance while… 
Ali:        Right, I was thinking this. Yeah, okay. Back when I back when I thought I was, after the Edmund party scene, I was like... Castille and Maelgwyn are going to have this dance at this party, and move the plot along — but then Jack was like, “okay, nobody is onstage anymore.”
Austin:        Uh-huh.
Ali:        And I was like, great. Great. Yes, and.
Janine:        [laughing]
Austin:        Yes, and. Yeah, I had the same thought.
Ali:        [laughing]
Austin:        But now we're just going to do it anyway, Ali.
Janine:        Waltz of the spies.
Austin:        It's a waltz —
Janine:        He's playing “Waltz of the Spies,” and then the two spies come on and waltz.
Austin:        Waltz of the spies. Yeah.
Austin (as Maelgwyn):         I know exactly who you are...
Ali:        [cackling]
Austin (as Maelgwyn):        Castille.
Austin:        Using your real name onstage loudly for everyone to hear.
Ali (as Castille):         Yeah, fucking... cop son.
Austin (as Maelgwyn):        No, that's what it says. It says in the, it says in the play that I'm supposed to address you with your real name to like... communicate that we do really know each other.
Ali:        [laughing] Yeah. Right. Yeah, yeah, yeah.
Austin (as Maelgwyn):        For real. 
Ali:        [laughing]
Austin (as Maelgwyn):        I feel like I do.
Ali:        [cackling] Uh...
Ali (as Castille):        I know you, too, and you've led me to know myself.
Ali:        [giggling]
Austin:        Removes the mask. Removes the mask, uh, very theatrically, and holds it in front of the audience, between — in front of our faces, covering our faces, so we can stage kiss. But did they really? No one could see.
Ali:        [laughing]
Austin:        No one could see behind the mask.
Ali:        Little virtuoso is reaching the crescendo of the song as their lips touch — [laughing]
Austin:        Uh-huh. Uh-huh.
Ali:        [cackling]
Austin:        That's a success.
Ali:        I don't know know what the plot of this play is anymore —
Austin:        No one does.
Ali:        I don't know what the, the challenge of them kissing onstage is supposed to be...
Janine:        This is a vibes-based play, mostly. [chuckling]
Austin:        It's a vibes-based play.
Ali:        [cackling]
Austin:        Two people can come to know each other, for real.
Art:        [unintelligible] anymore [laughing]
Austin:        Edmund, how are you saving Violet?
Sylvia:        God...
Jack:        Oh my god.
Austin:        Is it with a collapsible ladder?
Jack:        What if we were both criminals onstage and Little Wolfgang was there, and we kissed?
Janine and Ali:        [laughing]
Sylvia:        Oh my god.
Ali:        What if?
Austin:        Truly.
Sylvia:        I am, uh, picturing Little Wolfgang singing one of the songs that they play at the bar in Twin Peaks.
Austin:        Uh-huh. Oh my god.
Jack:        I think — okay. I mean, the thing is, I think Little Wolfgang — sorry, “Little Volfgang,” —
Austin:        Little Wolfgang.
Jack:        He's a funny little guy, and he's been waiting all evening, but he's fucking killing it.
Austin:        Oh, he has to be.
Ali:        [snorts laughing]
Jack:        The song is moving — like, he's legitimately great.
Austin:        Yeah.
Jack:        Like, people in the audience are like, they — there's tears in their eyes, Little Wolfgang is singing a song about how, you know, everybody's put on this earth for a limited time, but during that time they have the potential to figure out who they are, and work wonders —
Austin:        Unbelievable.
Jack:        With those, and those they love. And it's like, the maturity here, Little Wolfgang! It's really impressive!
Austin:        Hey, is Little Wolfgang part of the crew? Or did you hire Little Wolfgang here, is this locally-sourced Wolfgang?
Ali:        [laughing]
Jack:        Uh... nobody's quite sure.
Art:         Every town in Hieron has a Little Wolfgang.
Austin:        [laughing] No one's sure, yeah.
Jack:        Uh... could you remind me of the situation that Violet finds herself in?
Austin:        Being chased. Needs help. I already crossed out the collapsible ladder, Edmund. You could just use that to get the dub.
Jack:        Yeah. [pause] Little Wolfgang's here, though, that's the real [laughing]
Austin:        [laughing]
Jack:        That’s the bit that's a real puzzler. Oh —
Sylvia:        Who do you think's helping you collapse the ladder?
Jack:        I mean, all right, okay, here we are. The chase is happening through the theater. Little Wolfgang's music is playing in the background. Little Wolfgang is in this scene as he's singing.
Sylvia:         [laughing] By god — that's Little Wolfgang's music!
Everyone:        [laughing]
Jack:        Uh, and as, as the chase continues, and as they're just about to absolutely get Violet cornered, and steal back the identities, one of them is absolutely clotheslined by a ladder, and there's a flash of a cavalry saber, as back to back, the twins —
Austin:        Uh-huh, the twins appear.
Jack:        Are together, Ethan and Edmund, for the first time, fighting off the, uh, the, the —
Austin:        The Font Men, once again.
Jack:        The Font Men. With their peculiar combination of clumsiness and grace that defines the stupid Hitchcock twins.
Austin:        Janine, do you want to read these lyrics you posted?
Janine:        [singsong] We are candles, not elephants. We end, we end. Not elephants.
Ali:        [snorts]
Janine:        It's a little more, it's a little more, you know, ballad-y, than I can do justice.
Austin:        Uh-huh.
Sylvia:        It’s so profound.
Janine:        I'm no singer. I'm no Little Wolfgang.
Austin:        Who is? Who is a Little Wolfgang? 
Denouement - 4:47:02
Austin: Uh... denouement. In Scene Thieves and in theater, the denouement is when a play's major dramatic question is answered based on the number of successes and failures — yes, Ali?
Ali:        Wait, do we not roll success or failure on that —
Austin:        I, we had a Maelgwyn card.
Jack:        I used the collapsible ladder.
Janine:        The ladder.
Ali:        Oh, okay —
Austin:        Yeah, we both have auto-wins. Uh-huh.
Ali:        Okay, okay, okay.
Austin:        Take a moment to describe how your play's story ends, reflecting on whether the characters are [laughing] better off, worse off, or the same compared to the beginning.
Jack:        Well...
Austin:        Who could say?
Sylvia:        Who could?
Austin:        Regardless of whether —
Ali:        Who could?
Jack:        The theater —
Sylvia:        I am worse off, I am decapitated.
Austin:        You are worse — you were decapitated. Regardless of whether the —
Jack:        The theater is a fucking mess.
Austin:        Yeah.
Jack:        There's just stuff —
Austin:        Everywhere.
Jack:        Everywhere!
Austin:        Uh-huh. Regardless of whether the play ended on a happy or sad note, though, the cast was glorious. Narrate a moment where they bow and [humorously excited] soak up the applause!
Jack:        Oh, okay, we've got to have every, everybody's got to bow!
Austin:        Everyone does a big bow...
Janine:        I'm not there.
Austin:        You're not [chuckling] there.
Art:        We bring out Samolephant.
Janine:        Is there just someone in a — do we just —
Sylvia:         I'm riding on Samolephant.
Austin:        Samolephant and Giraud [sic] are there, though.
Janine:        Can we... can we just put a 6-foot-long wig on Ethan and just have him do my bit?
Austin:        Yeah, uh-huh! Yep.
Ali and Jack:        [laughing]
Sylvia:        I'm here for it.
Austin:        Even if you're final scene is described as an escape, da-da-da — okay, it's a success, because we have, the heist is, is there. Uh... that's, you know? We did it. You successful did — do y’all have names? Do you know who you really are? I know what happened with your identities, but I don't know who you are. Tell me who you are, Violet.
Janine:        So, I think Violet opens up the, uh... paper or whatever this —
Austin:        Yeah.
Janine:        Their names are written on. And, for a second, her thumb is blocking it, because it just says “Violet.” And she's like, wait, wait a minute.
Austin:        Oh. Uh-huh.
Janine:        And then she moves her thumb, and it's Violette, with like an extra T and an E at the end.
Austin:        Oh, sure!
Janine:        And she has that moment, you know when you have those moments when you realize, like... oh, I'm a really corny person.
Austin:        Mmm. Mm-hm.
Ali:        [snorts]
Sylvia:        Classic, yeah.
Janine:        She realized her name is Violette, and that's why she wears the violets in her hair, because that's her name.
Austin:        Oh, wow. Wow.
Jack:        It was there all along.
Janine:        It was there [chuckling] the whole time.
Austin:         Yeah. Raven and Crow?
Art:        I have no idea. I should have started thinking of something when it became overwhelmingly obvious we were going to succeed at this! [laughing]
Austin:        We were going to win, yeah. Uh-huh.
Ali:        [laughing]
Art:        But I sort of just like... was going with it.
Janine:        Random name generator, baby!
Austin:        I mean, you did know yourself, right? Oh, is this where you're named after the, one of you is named after the collective noun for ravens and the other for crows?
Art:        Oh, so it's like uh... what's, uh...
Jack:        Murder and murder?
Austin:        [laughing]
Art:        It's Murder and Conspiracy.
Austin:        [laughing]
Sylvia:        Jeez — fuck yes it is! Holy shit.
Ali:        [laughing]
Art:        Uh... no I think I looked it up, and it's conspiracy of ravens. And also, these are all pretty subjective. So we're just going to say it's Murder and Conspiracy.
Austin:        Right. In Hieron, it's something else, but for us, it would be...
Sylvia:        I love these goth non-binary twins, wow.
Art:        Yeah, and I think — and they just bounce. They like... they don't go to the afterparty.
Austin:        They're gone.
Art:        Murder and Conspiracy are going to... do some stuff.
Austin:        The thing, the thing that —
